web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
26.06.2002,A,"Post-Betriebsverfassungsgesetz, Änderung",710/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00710/index.shtml,XXI,XXI_710A
26.06.2002,A,"Strafprozessordnung, Änderung",655/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00655/index.shtml,XXI,XXI_655A
25.06.2002,A,Tierschutzgesetz,68/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00068/index.shtml,XXI,XXI_68A
25.06.2002,A,"Bundes-Verfassungsgesetz, Änderung",67/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00067/index.shtml,XXI,XXI_67A
25.06.2002,A,Bundes-Tierschutzgesetz,15/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00015/index.shtml,XXI,XXI_15A
13.06.2002,A,"Nationalrats-Wahlordnung 1992, Bundespräsidentenwahlgesetz 1971 u.a., Änderung",706/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00706/index.shtml,XXI,XXI_706A
13.06.2002,A,"Bundes-Verfassungsgesetz und Geschäftsordnungsgesetz des Nationalrats, Änderung",647/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00647/index.shtml,XXI,XXI_647A
13.06.2002,A,"Volkszählungsgesetz, Änderung",637/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00637/index.shtml,XXI,XXI_637A
13.06.2002,A,Bundesverfassungsgesetz betreffend die Abhaltung einer Volksabstimmung über den Ankauf von Abfangjägern,631/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00631/index.shtml,XXI,XXI_631A
13.06.2002,A,"Bundes-Verfassungsgesetz, Geschäftsordnungsgesetz 1975, Änderung",630/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00630/index.shtml,XXI,XXI_630A
12.06.2002,A,"Pflanzenschutzmittelgesetz, Änderung",497/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00497/index.shtml,XXI,XXI_497A
12.06.2002,A,"Bundes-Verfassungsgesetz, Nationalrats-Wahlordnung u.a., Änderung",98/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00098/index.shtml,XXI,XXI_98A
06.06.2002,BUA,"Bundesfinanzgesetz 2002, Änderung",1130 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01130/index.shtml,XXI,XXI_1130dB
06.06.2002,RV,"Bundes-Verfassungsgesetz, Errichtung einer Bundesbeschaffung Gesellschaft mit beschränkter Haftung, Änderung; Bundesvergabegesetz",1087 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01087/index.shtml,XXI,XXI_1087dB
06.06.2002,RV,"Hebammengesetz, Rezeptpflichtgesetz, Änderung",1069 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01069/index.shtml,XXI,XXI_1069dB
06.06.2002,RV,"Ärztegesetz, Verordnung betreffend Regelung der Ausbildung zum Zahnarzt, Änderung",1068 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01068/index.shtml,XXI,XXI_1068dB
06.06.2002,RV,"Krankenanstaltengesetz, Änderung",1067 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01067/index.shtml,XXI,XXI_1067dB
